account_id,linked_phone,linked_device_id,kyc_address_hash,account_age_days,bank_name,bank_ifsc,account_status
ACC0000307,+918426954365,DEV000297,ADDR6093813736,1123,HDFC,HDFC0588153,active
ACC0000308,+918770476328,DEV000298,ADDR865131299,2035,PNB,PNB0427793,active
ACC0000309,+919499749062,DEV000299,ADDR9556581591,1172,HDFC,HDFC0619129,active
ACC0000310,+918489582790,DEV000300,ADDR4405794489,423,PNB,PNB0313923,active
ACC0000311,+917275950682,DEV000301,ADDR2270159748,2440,SBI,SBI0428814,active
ACC0000312,+917604357436,DEV000302,ADDR3008401657,2463,SBI,SBI0893035,active
ACC0000313,+918596439084,DEV000303,ADDR4925599718,460,PNB,PNB0171287,frozen
ACC0000314,+917285441252,DEV000304,ADDR9648521916,1048,HDFC,HDFC0957342,active
ACC0000315,+918812397084,DEV000305,ADDR7771637979,912,SBI,SBI0639674,active
ACC0000316,+917581894954,DEV000306,ADDR8790644180,2417,Kotak,KOTA0484251,frozen
ACC0000317,+919155649480,DEV000307,ADDR5245744449,2673,SBI,SBI0213482,reported
ACC0000318,+919704397218,DEV000308,ADDR1081696653,2661,SBI,SBI0925866,active
ACC0000319,+917126325000,DEV000309,ADDR7868722672,3428,HDFC,HDFC0864504,active
ACC0000320,+917751716758,DEV000310,ADDR1167546216,2812,SBI,SBI0984085,frozen
ACC0000321,+918640657325,DEV000311,ADDR8409366778,1190,SBI,SBI0623970,active
ACC0000322,+917469109870,DEV000312,ADDR6530828617,420,Yes Bank,YES 0515113,active
ACC0000323,+918180187022,DEV000313,ADDR8255213475,2255,SBI,SBI0696515,active
ACC0000324,+917768995145,DEV000314,ADDR5523402258,3345,SBI,SBI0807389,active
ACC0000325,+917653456461,DEV000315,ADDR368915716,3560,Yes Bank,YES 0505384,active
ACC0000326,+919258589862,DEV000316,ADDR8171233079,863,ICICI,ICIC0476412,active
ACC0000327,+919846962781,DEV000317,ADDR9774326534,885,SBI,SBI0837815,active
ACC0000328,+918255851186,DEV000318,ADDR801094292,165,IndusInd,INDU0956700,frozen
ACC0000329,+919143765506,DEV004055,ADDR5715711944,541,SBI,SBI0693829,active
ACC0000330,+918232682802,DEV000319,ADDR4322706170,2038,ICICI,ICIC0478463,reported
ACC0000331,+918651540394,DEV000320,ADDR8940342318,2009,IndusInd,INDU0708085,active
ACC0000332,+917094232350,DEV021458,ADDR8678317121,1372,Kotak,KOTA0528225,frozen
ACC0000333,+919517088416,DEV000321,ADDR221241938,1152,HDFC,HDFC0443103,active
ACC0000334,+919090284251,DEV000322,ADDR8539695944,3033,PNB,PNB0927398,active
ACC0000335,+919239670935,DEV000323,ADDR9157435511,1695,SBI,SBI0531846,active
ACC0000336,+918476691626,DEV000324,ADDR9542269247,2955,ICICI,ICIC0113219,active
ACC0000337,+917525376755,DEV000325,ADDR4932385529,3516,SBI,SBI0143804,active
ACC0000338,+919402108313,DEV000326,ADDR7651446314,1178,ICICI,ICIC0923804,reported
ACC0000339,+917903920969,DEV000327,ADDR1599328421,763,ICICI,ICIC0771681,active
ACC0000340,+918813510498,DEV000328,ADDR9049903686,3479,Kotak,KOTA0906491,frozen
ACC0000341,+919265848851,DEV000329,ADDR7804379556,2328,Yes Bank,YES 0339773,active
ACC0000342,+917316412722,DEV000330,ADDR507158541,1083,IndusInd,INDU0839601,active
ACC0000343,+919607129768,DEV000331,ADDR1531223028,2281,SBI,SBI0329562,active
ACC0000344,+918177275870,DEV000332,ADDR2295175266,1894,IndusInd,INDU0569450,active
ACC0000345,+919317659295,DEV000333,ADDR7009235838,3308,PNB,PNB0880093,active
ACC0000346,+917093951709,DEV000334,ADDR7143408584,956,SBI,SBI0430067,active
ACC0000347,+919754639692,DEV000335,ADDR7106689334,3618,ICICI,ICIC0260900,reported
ACC0000348,+918181001783,DEV000336,ADDR9513308009,3418,SBI,SBI0291195,active
ACC0000349,+918144938914,DEV000337,ADDR5038975415,684,SBI,SBI0697026,active
ACC0000350,+918615614147,DEV000338,ADDR6571883187,625,SBI,SBI0983957,active
ACC0000351,+917996262361,DEV000339,ADDR5319147879,1960,Kotak,KOTA0514356,active
ACC0000352,+918445826147,DEV000340,ADDR8364205113,192,SBI,SBI0872552,active
ACC0000353,+919945330117,DEV000341,ADDR1646682106,1111,SBI,SBI0385262,frozen
ACC0000354,+919363099054,DEV000342,ADDR3311364669,1605,Kotak,KOTA0640894,active
ACC0000355,+917167533630,DEV000343,ADDR3847829509,3539,ICICI,ICIC0368736,active
ACC0000356,+917182843821,DEV000344,ADDR3522802276,3622,PNB,PNB0768391,active
ACC0000357,+919739672881,DEV000345,ADDR4236743866,578,HDFC,HDFC0246456,active
ACC0000358,+919787389548,DEV000346,ADDR7969254974,3257,IndusInd,INDU0192563,active
ACC0000359,+917575711662,DEV000347,ADDR5793275308,359,SBI,SBI0109127,active
ACC0000360,+918933498069,DEV000348,ADDR9352400003,2739,ICICI,ICIC0691348,reported
ACC0000361,+917588633962,DEV000349,ADDR6405419972,3091,IndusInd,INDU0267516,active
ACC0000362,+919621772193,DEV000350,ADDR7210312043,3254,ICICI,ICIC0292950,active
ACC0000363,+917401866722,DEV000351,ADDR6911792089,838,ICICI,ICIC0234094,active
ACC0000364,+918918149077,DEV000352,ADDR9694443838,3264,PNB,PNB0441906,active
ACC0000365,+917437217862,DEV000353,ADDR5205065848,449,ICICI,ICIC0197078,active
ACC0000366,+918145118644,DEV000354,ADDR6561372947,1908,Axis,AXIS0867927,reported
ACC0000367,+917534215473,DEV000355,ADDR2766271995,1729,SBI,SBI0378465,reported
ACC0000368,+917453597819,DEV000356,ADDR3083254615,1173,Yes Bank,YES 0454955,active
ACC0000369,+917575276077,DEV000357,ADDR7717311035,110,HDFC,HDFC0470280,reported
ACC0000370,+917469180311,DEV000358,ADDR6315880155,2824,ICICI,ICIC0603271,active
ACC0000371,+917775483772,DEV032618,ADDR2976862405,1244,HDFC,HDFC0716430,active
ACC0000372,+919620267153,DEV000359,ADDR3652093234,2425,Yes Bank,YES 0764689,active
ACC0000373,+917174688144,DEV000360,ADDR995604295,1514,Yes Bank,YES 0486155,active
ACC0000374,+918488819828,DEV000361,ADDR3209553574,1382,SBI,SBI0979943,active
ACC0000375,+919242158032,DEV000362,ADDR6110526961,3238,PNB,PNB0855333,active
ACC0000376,+919156719919,DEV000363,ADDR441010785,371,SBI,SBI0307576,active
ACC0000377,+919161893773,DEV000364,ADDR1190644999,2696,SBI,SBI0575171,active
ACC0000378,+918251273196,DEV012067,ADDR8144603579,2733,Yes Bank,YES 0772319,reported
ACC0000379,+917289863524,DEV046383,ADDR959064580,1405,SBI,SBI0236799,frozen
ACC0000380,+919506056232,DEV000365,ADDR8910839683,980,SBI,SBI0341017,active
ACC0000381,+917841752492,DEV000366,ADDR3260255829,49,IndusInd,INDU0608216,active
ACC0000382,+918678505805,DEV000367,ADDR8575703994,3421,PNB,PNB0515759,active
ACC0000383,+919719705626,DEV000368,ADDR2674473411,3460,SBI,SBI0533284,active
ACC0000384,+919717030322,DEV000369,ADDR8952696755,902,SBI,SBI0147263,reported
ACC0000385,+917723273108,DEV000370,ADDR9049701776,145,SBI,SBI0386277,active
ACC0000386,+918610913023,DEV000371,ADDR578713773,474,SBI,SBI0173491,active
ACC0000387,+919706553989,DEV000372,ADDR1574522904,274,SBI,SBI0398571,active
ACC0000388,+919990638222,DEV000373,ADDR623966514,3038,Kotak,KOTA0250912,active
ACC0000389,+917903685215,DEV000374,ADDR5469564940,3258,SBI,SBI0550514,active
ACC0000390,+917390039370,DEV000375,ADDR6063852601,584,IndusInd,INDU0421792,active
ACC0000391,+917951754434,DEV000376,ADDR7292572928,2733,Kotak,KOTA0324399,active
ACC0000392,+919954439922,DEV000377,ADDR1533529613,678,Axis,AXIS0160206,reported
ACC0000393,+918294566365,DEV000378,ADDR1839325084,1359,SBI,SBI0293866,reported
ACC0000394,+919513133929,DEV000379,ADDR8092108522,2199,IndusInd,INDU0748887,active
ACC0000395,+918096230071,DEV000380,ADDR8813796041,2636,Yes Bank,YES 0987361,active
ACC0000396,+918821117431,DEV000381,ADDR1801740956,3195,HDFC,HDFC0594785,active
ACC0000397,+917118039814,DEV000382,ADDR7378036350,192,HDFC,HDFC0148484,active
ACC0000398,+919002065518,DEV000383,ADDR4440539773,741,SBI,SBI0671603,active
ACC0000399,+919199602017,DEV000384,ADDR3015899055,1045,ICICI,ICIC0181242,reported
ACC0000400,+917296166981,DEV000385,ADDR6511995515,1153,SBI,SBI0331398,active
ACC0000401,+919194050062,DEV000386,ADDR156391056,3642,PNB,PNB0928453,reported
ACC0000402,+917687647748,DEV000387,ADDR5320236013,2844,Axis,AXIS0610331,frozen
ACC0000403,+919679546081,DEV000388,ADDR2845191006,1189,ICICI,ICIC0262797,active
ACC0000404,+917048048736,DEV016742,ADDR1101881485,3548,PNB,PNB0287629,frozen
ACC0000405,+918449999330,DEV000389,ADDR1171761910,1837,SBI,SBI0719013,active
ACC0000406,+917549838609,DEV000390,ADDR1895572955,1842,PNB,PNB0686746,active
ACC0000407,+917465896568,DEV000391,ADDR3776706572,1599,IndusInd,INDU0249677,frozen
ACC0000408,+919532058451,DEV000392,ADDR7435227125,550,Axis,AXIS0227779,frozen
ACC0000409,+919844063153,DEV000393,ADDR4969583933,3412,SBI,SBI0116925,active
ACC0000410,+918014253015,DEV000394,ADDR4164439811,80,IndusInd,INDU0750047,active
ACC0000411,+919336925007,DEV000395,ADDR6274534074,660,ICICI,ICIC0917011,active
ACC0000412,+918225003835,DEV025490,ADDR6054731451,861,ICICI,ICIC0310046,reported
ACC0000413,+918471257640,DEV000396,ADDR3549058953,1041,HDFC,HDFC0479273,frozen
ACC0000414,+917703166164,DEV000397,ADDR8876826706,507,SBI,SBI0769383,active
ACC0000415,+917575224270,DEV000398,ADDR6636448298,95,ICICI,ICIC0893991,active
ACC0000416,+917713496962,DEV000399,ADDR4652864618,2483,ICICI,ICIC0255823,frozen
ACC0000417,+919642891311,DEV000400,ADDR4517295832,3538,ICICI,ICIC0426523,active
ACC0000418,+917937326773,DEV000401,ADDR4822513142,471,IndusInd,INDU0803776,frozen
ACC0000419,+917522392381,DEV000402,ADDR5022588327,1103,HDFC,HDFC0299431,active
ACC0000420,+917281369115,DEV000403,ADDR9596359739,1862,HDFC,HDFC0735553,reported
ACC0000421,+918336168139,DEV000404,ADDR6000039476,3387,ICICI,ICIC0260252,active
ACC0000422,+917795465867,DEV000405,ADDR3020141885,2543,IndusInd,INDU0274268,active
ACC0000423,+917965413084,DEV000406,ADDR7251491811,2803,IndusInd,INDU0736858,active
ACC0000424,+917340664983,DEV000407,ADDR6024503723,2133,Yes Bank,YES 0768950,reported
ACC0000425,+917340653226,DEV000408,ADDR1297409645,1539,PNB,PNB0487218,active
ACC0000426,+918556859237,DEV035580,ADDR1076236823,753,SBI,SBI0134537,active
ACC0000427,+918334873952,DEV000409,ADDR5452455095,3158,IndusInd,INDU0191172,active
ACC0000428,+919075037685,DEV000410,ADDR6053499800,2940,ICICI,ICIC0851094,reported
ACC0000429,+919499766715,DEV000411,ADDR5530181485,120,HDFC,HDFC0806434,active
ACC0000430,+919970193247,DEV000412,ADDR6694694074,2619,Kotak,KOTA0799450,active
ACC0000431,+918941838722,DEV000413,ADDR1546088029,335,ICICI,ICIC0420457,frozen
ACC0000432,+919705445996,DEV000414,ADDR2674145541,2705,Axis,AXIS0695345,active
ACC0000433,+917036668347,DEV000415,ADDR7847597693,3019,Kotak,KOTA0513267,active
ACC0000434,+918106319493,DEV000416,ADDR1806429653,504,SBI,SBI0239551,active
ACC0000435,+919679455952,DEV000417,ADDR2125450363,1600,SBI,SBI0684048,active
ACC0000436,+919688898918,DEV000418,ADDR8218169855,477,HDFC,HDFC0372944,active
ACC0000437,+919950106526,DEV000419,ADDR9090167984,2083,SBI,SBI0126819,active
ACC0000438,+919454554839,DEV000420,ADDR8221438008,3387,SBI,SBI0583252,frozen
ACC0000439,+919290945357,DEV000421,ADDR7952569347,322,Kotak,KOTA0944377,active
ACC0000440,+919844949737,DEV004198,ADDR1261638250,1469,Kotak,KOTA0553527,reported
ACC0000441,+919191023788,DEV000422,ADDR1815585754,3552,Axis,AXIS0809750,reported
ACC0000442,+919822050229,DEV000423,ADDR8706958635,1119,PNB,PNB0777811,active
ACC0000443,+917977806299,DEV000424,ADDR2759563093,508,SBI,SBI0800044,active
ACC0000444,+917490285872,DEV000425,ADDR3733460472,1798,IndusInd,INDU0720387,frozen
ACC0000445,+917335695662,DEV000426,ADDR4102077134,1870,SBI,SBI0949335,active
ACC0000446,+917747076388,DEV000427,ADDR2377437195,2429,HDFC,HDFC0444374,active
ACC0000447,+917074308296,DEV000428,ADDR6695854296,1165,HDFC,HDFC0307761,active
ACC0000448,+918626767637,DEV000429,ADDR556969944,3489,IndusInd,INDU0732770,active
ACC0000449,+919839160532,DEV000430,ADDR542988567,1916,SBI,SBI0157079,active
ACC0000450,+917153039423,DEV000431,ADDR8668130392,1066,SBI,SBI0672281,active
ACC0000451,+918349228516,DEV000432,ADDR6196651669,3506,IndusInd,INDU0590563,active
ACC0000452,+917987817495,DEV000433,ADDR6638885174,3377,Axis,AXIS0664655,active
ACC0000453,+919502013182,DEV000434,ADDR7381829603,1836,HDFC,HDFC0322736,active
ACC0000454,+918469160859,DEV000435,ADDR6417844845,119,SBI,SBI0791253,reported
ACC0000455,+918331260145,DEV000436,ADDR2671518376,2190,Yes Bank,YES 0788150,active
ACC0000456,+918050106367,DEV000437,ADDR7224892371,2039,SBI,SBI0408342,reported
ACC0000457,+917716932715,DEV000438,ADDR3686771765,566,Axis,AXIS0888030,active
ACC0000458,+919209178623,DEV000439,ADDR7571670729,2324,SBI,SBI0623058,reported
ACC0000459,+918189174008,DEV000440,ADDR9173562216,3073,Axis,AXIS0522444,frozen
ACC0000460,+918489748489,DEV000441,ADDR7968708642,413,Axis,AXIS0580150,active
ACC0000461,+919767511206,DEV000442,ADDR1386898204,2648,PNB,PNB0820411,active
ACC0000462,+917328743119,DEV000443,ADDR3248749313,538,HDFC,HDFC0753999,frozen
ACC0000463,+917558720026,DEV000444,ADDR5800961005,2740,SBI,SBI0125215,reported
ACC0000464,+919565861723,DEV000445,ADDR7867281946,1547,PNB,PNB0152740,frozen
ACC0000465,+919854317613,DEV000446,ADDR1161543120,53,ICICI,ICIC0559592,frozen
ACC0000466,+919421036681,DEV000447,ADDR7829489874,3527,Yes Bank,YES 0630348,active
ACC0000467,+917897811467,DEV000448,ADDR6243024621,630,PNB,PNB0263398,reported
ACC0000468,+919301010058,DEV039877,ADDR3027916957,2187,ICICI,ICIC0425796,reported
ACC0000469,+918967516427,DEV000449,ADDR4425856303,686,Kotak,KOTA0418188,active
ACC0000470,+919990283355,DEV000450,ADDR9614531039,3407,ICICI,ICIC0518632,active
ACC0000471,+919241340043,DEV000451,ADDR6056652906,2702,Axis,AXIS0551875,active
ACC0000472,+919192297413,DEV000452,ADDR9087017421,2941,Axis,AXIS0511180,active
ACC0000473,+918161138654,DEV007862,ADDR7712177157,1594,ICICI,ICIC0495612,reported
ACC0000474,+917867017970,DEV000453,ADDR7515052304,1721,IndusInd,INDU0737079,active
ACC0000475,+917329403358,DEV000454,ADDR9189693501,2326,PNB,PNB0423598,active
ACC0000476,+917014412308,DEV000455,ADDR9321485943,2870,IndusInd,INDU0821245,active
ACC0000477,+918882076875,DEV000456,ADDR9893337864,3096,ICICI,ICIC0689308,active
ACC0000478,+918256743889,DEV035685,ADDR2193859166,94,Axis,AXIS0332763,active
ACC0000479,+919456317114,DEV000457,ADDR6096104045,2432,SBI,SBI0552386,active
ACC0000480,+917344339801,DEV000458,ADDR267118292,425,SBI,SBI0817523,active
ACC0000481,+918128549341,DEV000459,ADDR9821727854,1072,SBI,SBI0959392,reported
ACC0000482,+919265594419,DEV000460,ADDR6670891944,3032,ICICI,ICIC0105110,reported
ACC0000483,+918937720296,DEV000461,ADDR5952258095,936,Yes Bank,YES 0813039,active
ACC0000484,+918780513303,DEV000462,ADDR7457582386,2914,Axis,AXIS0692516,active
ACC0000485,+918207349207,DEV000463,ADDR1076729687,1706,Kotak,KOTA0764569,active
ACC0000486,+917767042644,DEV000464,ADDR3337028438,872,SBI,SBI0424321,active
ACC0000487,+918897698582,DEV000465,ADDR4155293886,1239,PNB,PNB0320580,active
ACC0000488,+917931572544,DEV037524,ADDR9400098907,1951,HDFC,HDFC0643204,active
ACC0000489,+917019427151,DEV000466,ADDR9607863588,2799,SBI,SBI0528316,active
ACC0000490,+917026218906,DEV000467,ADDR2784181768,2223,Yes Bank,YES 0630117,active
ACC0000491,+919512367281,DEV000468,ADDR1042485219,3408,SBI,SBI0266481,active
ACC0000492,+917716666139,DEV000469,ADDR6800871798,3171,SBI,SBI0815418,reported
ACC0000493,+917224025428,DEV000470,ADDR1423606716,2757,HDFC,HDFC0879514,active
ACC0000494,+917435383765,DEV000471,ADDR188820832,2213,PNB,PNB0473273,reported
ACC0000495,+919289869199,DEV000472,ADDR4236515706,1079,Axis,AXIS0864177,active
ACC0000496,+919411522637,DEV000473,ADDR2294238889,1523,HDFC,HDFC0117196,active
ACC0000497,+919087519879,DEV000474,ADDR9540415641,460,SBI,SBI0655092,active
ACC0000498,+917261276684,DEV000475,ADDR8844468640,1384,SBI,SBI0442862,active
ACC0000499,+918796426433,DEV000476,ADDR3983630696,3383,SBI,SBI0451682,active
ACC0000500,+919735984404,DEV000477,ADDR772084137,1571,Yes Bank,YES 0707420,frozen
ACC0000501,+919570545185,DEV000478,ADDR497594078,441,Kotak,KOTA0289548,frozen
ACC0000502,+919691227274,DEV000479,ADDR1497024139,2389,Kotak,KOTA0450431,active
ACC0000503,+919336975682,DEV000480,ADDR9815295396,3514,Yes Bank,YES 0925365,reported
ACC0000504,+917846543203,DEV000481,ADDR2931553820,3170,Yes Bank,YES 0763970,active
ACC0000505,+917634673568,DEV000482,ADDR935305998,1022,PNB,PNB0547924,active
ACC0000506,+917015020677,DEV041804,ADDR9697466808,1673,Kotak,KOTA0273190,reported
ACC0000507,+919451332854,DEV000483,ADDR4797428745,1952,Yes Bank,YES 0698594,active
ACC0000508,+917634654060,DEV000484,ADDR4706348522,927,ICICI,ICIC0599881,frozen
ACC0000509,+918166798056,DEV000485,ADDR2715646267,1002,HDFC,HDFC0931265,active
ACC0000510,+917240118232,DEV000486,ADDR8320033890,886,IndusInd,INDU0293317,active
ACC0000511,+917341990190,DEV000487,ADDR5166092290,3630,IndusInd,INDU0495316,active
ACC0000512,+917494269561,DEV000488,ADDR3480953834,2730,IndusInd,INDU0498797,active
ACC0000513,+918620938418,DEV000489,ADDR915109195,3073,Axis,AXIS0693038,active
ACC0000514,+917742212106,DEV000490,ADDR4087917821,2985,Axis,AXIS0887251,active
ACC0000515,+919189465640,DEV000491,ADDR1130359666,3502,SBI,SBI0991580,active
ACC0000516,+917087565014,DEV000492,ADDR7681271969,411,HDFC,HDFC0253451,active
ACC0000517,+917377121721,DEV000493,ADDR5459429941,3221,Yes Bank,YES 0320950,active
ACC0000518,+918784431981,DEV000494,ADDR4291384172,270,IndusInd,INDU0946404,active
ACC0000519,+919322209573,DEV000495,ADDR4980739660,1751,HDFC,HDFC0915856,reported
ACC0000520,+917147908203,DEV000496,ADDR4104914395,2181,Yes Bank,YES 0249687,active
ACC0000521,+918994276463,DEV000497,ADDR5783030873,1325,SBI,SBI0443297,active
ACC0000522,+918038977016,DEV000498,ADDR8145504131,559,ICICI,ICIC0569684,active
ACC0000523,+917737774491,DEV000499,ADDR1859127765,726,HDFC,HDFC0870083,frozen
ACC0000524,+919227191694,DEV000500,ADDR6753867826,3015,Yes Bank,YES 0954188,active
ACC0000525,+917449637410,DEV000501,ADDR4090560245,1183,PNB,PNB0266555,active
ACC0000526,+919466301030,DEV000502,ADDR7729313126,1153,ICICI,ICIC0611539,active
ACC0000527,+918991765434,DEV000503,ADDR215318730,3372,Kotak,KOTA0356951,reported
ACC0000528,+919356568586,DEV011087,ADDR6865798919,550,Kotak,KOTA0762707,reported
ACC0000529,+918575368468,DEV000504,ADDR7696369568,3343,Axis,AXIS0418945,active
ACC0000530,+919688228961,DEV000505,ADDR9664578377,3363,Yes Bank,YES 0852709,active
ACC0000531,+919773081078,DEV000506,ADDR9092917820,2196,Axis,AXIS0968125,active
ACC0000532,+919754005101,DEV000507,ADDR2484376209,629,Axis,AXIS0532925,active
ACC0000533,+917137431729,DEV000508,ADDR8045991950,594,ICICI,ICIC0666542,active
ACC0000534,+918952591314,DEV000509,ADDR1500092354,1060,HDFC,HDFC0959871,reported
ACC0000535,+919107857096,DEV000510,ADDR2008942562,2120,SBI,SBI0852472,active
ACC0000536,+917645578245,DEV000511,ADDR1561471267,586,PNB,PNB0735162,active
ACC0000537,+917318589722,DEV000512,ADDR1272123841,1679,SBI,SBI0846171,active
ACC0000538,+919162881525,DEV008726,ADDR9545320382,448,ICICI,ICIC0273693,active
ACC0000539,+919390382998,DEV000513,ADDR6120345151,1985,SBI,SBI0596581,active
ACC0000540,+919666835195,DEV000514,ADDR193145726,106,ICICI,ICIC0157516,active
ACC0000541,+917079451219,DEV000515,ADDR747793801,2596,HDFC,HDFC0863002,frozen
ACC0000542,+918850485523,DEV033097,ADDR7137912301,230,Yes Bank,YES 0815153,reported
ACC0000543,+918800465899,DEV000516,ADDR1140673767,735,Kotak,KOTA0383620,active
ACC0000544,+918504127096,DEV000517,ADDR4564515583,662,Kotak,KOTA0590235,frozen
ACC0000545,+919761731761,DEV000518,ADDR1559456700,3038,Axis,AXIS0285425,active
ACC0000546,+917240095187,DEV010289,ADDR3153618133,223,Kotak,KOTA0301784,active
ACC0000547,+919851473060,DEV000519,ADDR4289772498,1583,ICICI,ICIC0918893,active
ACC0000548,+918435506892,DEV000520,ADDR8698954667,2169,IndusInd,INDU0804615,active
ACC0000549,+918828302835,DEV000521,ADDR745575647,1897,HDFC,HDFC0812965,active
ACC0000550,+918553353667,DEV000522,ADDR6235762594,2494,Yes Bank,YES 0352668,active
ACC0000551,+918590895574,DEV000523,ADDR5831392235,2937,SBI,SBI0365620,active
ACC0000552,+918002183976,DEV000524,ADDR4812138232,1454,IndusInd,INDU0769026,frozen
ACC0000553,+918200703944,DEV000525,ADDR9418861248,3028,PNB,PNB0363617,active
ACC0000554,+917098752897,DEV000526,ADDR6431013529,1181,IndusInd,INDU0551331,active
ACC0000555,+917215505097,DEV015262,ADDR7568025307,3593,SBI,SBI0536404,frozen
ACC0000556,+917644488851,DEV000527,ADDR3165881272,1856,IndusInd,INDU0517079,frozen
ACC0000557,+918870234546,DEV000528,ADDR9592375338,2694,PNB,PNB0210472,active
ACC0000558,+919932385479,DEV000529,ADDR358985240,3197,SBI,SBI0148206,active
ACC0000559,+919117845185,DEV000530,ADDR955338925,2899,PNB,PNB0470606,active
ACC0000560,+917354810229,DEV000531,ADDR5266881273,3111,Yes Bank,YES 0204994,active
ACC0000561,+918769715864,DEV000532,ADDR8558975129,1972,Kotak,KOTA0412750,reported
ACC0000562,+917294944893,DEV000533,ADDR2669352589,187,ICICI,ICIC0728616,active
ACC0000563,+918952492448,DEV000534,ADDR2404403544,1814,SBI,SBI0864273,active
ACC0000564,+917578977824,DEV000535,ADDR8263131258,687,ICICI,ICIC0879769,active
ACC0000565,+918964315701,DEV000536,ADDR6384877525,3248,Axis,AXIS0505101,active
ACC0000566,+918911207190,DEV000537,ADDR5997117678,887,Yes Bank,YES 0191157,active
ACC0000567,+918363698466,DEV000538,ADDR4839422135,855,Kotak,KOTA0673409,active
