call_id,caller_id,callee_id,call_timestamp,call_duration_sec,is_spoofed_number,call_frequency_24h
CALL0000358,+917289863524,+917289863524,2024-05-18 19:00:00,10608,1,13
CALL0000359,+917289863524,+917289863524,2024-10-22 14:00:00,6523,1,15
CALL0000360,+917289863524,+917289863524,2024-01-17 02:00:00,5074,0,14
CALL0000361,+917289863524,+917102623168,2024-04-13 00:00:00,6437,0,8
CALL0000362,+917289863524,+917289863524,2024-10-21 08:00:00,4466,0,13
CALL0000363,+917289863524,+917289863524,2024-10-19 03:00:00,9365,1,13
CALL0000364,+917289863524,+917289863524,2024-10-18 20:00:00,10244,0,4
CALL0000365,+917102623168,+917289863524,2024-11-03 01:00:00,6689,0,8
CALL0000366,+917289863524,+917289863524,2024-11-26 03:00:00,6074,0,12
CALL0000367,+917289863524,+917289863524,2024-08-09 18:00:00,5026,0,13
CALL0000368,+917102623168,+917289863524,2024-05-24 01:00:00,4468,1,7
CALL0000369,+917289863524,+917289863524,2024-04-01 13:00:00,2674,1,13
CALL0000370,+917289863524,+917289863524,2024-01-17 17:00:00,1475,0,6
CALL0000371,+917289863524,+917289863524,2024-03-24 05:00:00,9871,1,6
CALL0000372,+917289863524,+917289863524,2024-03-06 00:00:00,9280,0,6
CALL0000373,+917289863524,+917102623168,2024-08-02 16:00:00,6519,1,6
CALL0000374,+917102623168,+917289863524,2024-12-11 15:00:00,9494,1,14
CALL0000375,+917289863524,+917102623168,2024-01-03 22:00:00,9694,0,7
CALL0000376,+917289863524,+917289863524,2024-11-11 14:00:00,3146,0,11
CALL0000377,+917102623168,+917289863524,2024-07-26 14:00:00,8276,1,12
CALL0000378,+917289863524,+917289863524,2024-06-08 14:00:00,9014,1,11
CALL0000379,+917289863524,+917102623168,2024-08-28 23:00:00,2021,1,6
CALL0000380,+917289863524,+917289863524,2024-12-08 21:00:00,2420,1,15
CALL0000381,+919683706499,+918733309508,2024-10-25 11:00:00,2327,1,12
CALL0000382,+918733309508,+919683706499,2024-08-19 12:00:00,1089,1,6
CALL0000383,+917670185034,+917670185034,2024-08-25 13:00:00,10176,0,12
CALL0000384,+918733309508,+917670185034,2024-04-11 21:00:00,2386,0,12
CALL0000385,+919683706499,+918733309508,2024-08-06 21:00:00,1310,0,12
CALL0000386,+917670185034,+917670185034,2024-03-12 06:00:00,1711,1,6
CALL0000387,+917670185034,+918733309508,2024-10-08 22:00:00,3585,0,13
CALL0000388,+917670185034,+919683706499,2024-10-12 09:00:00,3452,0,6
CALL0000389,+919683706499,+919683706499,2024-05-01 23:00:00,2373,1,12
CALL0000390,+918733309508,+919683706499,2024-05-05 01:00:00,6445,1,6
CALL0000391,+918389695729,+918648935005,2024-04-23 11:00:00,9961,1,10
CALL0000392,+918295624809,+918389695729,2024-12-04 19:00:00,2668,1,13
CALL0000393,+918648935005,+918389695729,2024-12-03 05:00:00,6421,1,8
CALL0000394,+918295624809,+918648935005,2024-07-27 06:00:00,9145,1,13
CALL0000395,+918295624809,+918648935005,2024-06-05 16:00:00,7348,1,14
CALL0000396,+918389695729,+918295624809,2024-04-20 17:00:00,8508,1,10
CALL0000397,+918648935005,+918295624809,2024-06-29 16:00:00,2894,1,12
CALL0000398,+918389695729,+918648935005,2024-02-06 15:00:00,9732,1,8
CALL0000399,+918295624809,+918648935005,2024-06-17 10:00:00,9644,1,15
CALL0000400,+918648935005,+918648935005,2024-08-04 13:00:00,2076,0,15
CALL0000401,+918648935005,+918648935005,2024-01-18 10:00:00,9024,1,8
CALL0000402,+918648935005,+918648935005,2024-11-30 13:00:00,8002,0,15
CALL0000403,+918295624809,+918389695729,2024-01-11 22:00:00,10042,1,10
CALL0000404,+918295624809,+918648935005,2024-04-09 14:00:00,6727,1,11
CALL0000405,+918389695729,+918389695729,2024-07-03 21:00:00,1188,0,13
CALL0000406,+918389695729,+918648935005,2024-06-12 07:00:00,1372,0,4
CALL0000407,+918295624809,+918648935005,2024-10-25 02:00:00,2437,0,7
CALL0000408,+918389695729,+918648935005,2024-10-13 03:00:00,6205,1,8
CALL0000409,+918648935005,+918295624809,2024-12-22 02:00:00,1880,0,14
CALL0000410,+918648935005,+918648935005,2024-04-14 20:00:00,1858,1,13
CALL0000411,+918306160847,+918306160847,2024-05-12 09:00:00,10631,0,4
CALL0000412,+918306160847,+918306160847,2024-05-01 17:00:00,3343,1,10
CALL0000413,+918306160847,+918306160847,2024-07-09 16:00:00,3414,0,4
CALL0000414,+918306160847,+918306160847,2024-06-25 03:00:00,4510,1,5
CALL0000415,+918306160847,+918306160847,2024-01-07 15:00:00,5407,1,15
CALL0000416,+918306160847,+918306160847,2024-06-05 10:00:00,7791,1,3
CALL0000417,+918306160847,+918306160847,2024-04-24 17:00:00,7323,1,5
CALL0000418,+918306160847,+918306160847,2024-05-09 06:00:00,5123,1,15
CALL0000419,+919517368084,+918306160847,2024-01-28 22:00:00,6933,1,12
CALL0000420,+918306160847,+918306160847,2024-01-31 08:00:00,9988,1,4
CALL0000421,+918306160847,+918306160847,2024-12-23 03:00:00,980,1,5
CALL0000422,+918306160847,+919517368084,2024-10-19 14:00:00,8037,1,12
CALL0000423,+918306160847,+918306160847,2024-04-14 14:00:00,9272,1,15
CALL0000424,+918306160847,+918306160847,2024-10-27 09:00:00,10176,1,3
CALL0000425,+918306160847,+918306160847,2024-07-12 06:00:00,1058,0,7
CALL0000426,+919458675860,+919686481151,2024-08-17 13:00:00,3454,1,13
CALL0000427,+918974581711,+919458675860,2024-08-04 14:00:00,1768,0,13
CALL0000428,+919458675860,+919686481151,2024-08-23 05:00:00,4623,1,6
CALL0000429,+919458675860,+918098828320,2024-11-18 05:00:00,2411,0,8
CALL0000430,+919686481151,+919458675860,2024-11-08 17:00:00,6127,1,14
CALL0000431,+919458675860,+918974581711,2024-08-07 06:00:00,7137,1,9
CALL0000432,+918974581711,+919458675860,2024-04-08 15:00:00,10692,1,14
CALL0000433,+919458675860,+918098828320,2024-06-29 11:00:00,1095,0,14
CALL0000434,+919783421867,+919189284705,2024-10-14 23:00:00,2521,1,15
CALL0000435,+919783421867,+919783421867,2024-02-21 19:00:00,2548,1,13
CALL0000436,+919783421867,+919783421867,2024-02-26 02:00:00,3284,1,7
CALL0000437,+917644327886,+917644327886,2024-11-11 22:00:00,2403,0,13
CALL0000438,+917644327886,+917644327886,2024-03-10 04:00:00,8520,1,5
CALL0000439,+917644327886,+917644327886,2024-05-24 18:00:00,8471,1,10
CALL0000440,+917644327886,+917644327886,2024-06-17 11:00:00,6607,1,2
CALL0000441,+917644327886,+917644327886,2024-12-18 03:00:00,9971,1,12
CALL0000442,+917644327886,+917644327886,2024-10-25 08:00:00,8878,0,14
CALL0000443,+917644327886,+917644327886,2024-12-30 20:00:00,10186,0,12
CALL0000444,+917644327886,+917644327886,2024-01-18 04:00:00,997,1,13
CALL0000445,+917644327886,+917644327886,2024-09-21 11:00:00,9220,1,3
CALL0000446,+917644327886,+917644327886,2024-02-07 01:00:00,4616,1,11
CALL0000447,+917644327886,+917644327886,2024-08-11 18:00:00,4773,0,3
CALL0000448,+919104133140,+919104133140,2024-02-08 22:00:00,1253,0,14
CALL0000449,+919104133140,+919104133140,2024-02-16 04:00:00,2456,1,10
CALL0000450,+919104133140,+919104133140,2024-10-25 01:00:00,1339,1,4
CALL0000451,+919104133140,+919104133140,2024-03-15 11:00:00,9067,1,5
CALL0000452,+919104133140,+919104133140,2024-07-13 11:00:00,6774,1,8
CALL0000453,+919104133140,+919104133140,2024-04-08 21:00:00,5271,1,11
CALL0000454,+919104133140,+919104133140,2024-09-08 02:00:00,4293,1,5
CALL0000455,+919104133140,+919104133140,2024-04-28 08:00:00,3532,1,2
CALL0000456,+919104133140,+919104133140,2024-02-22 23:00:00,6886,1,3
CALL0000457,+919104133140,+919104133140,2024-03-04 07:00:00,5246,0,11
CALL0000458,+919104133140,+919104133140,2024-05-29 16:00:00,2070,0,10
CALL0000459,+919104133140,+919104133140,2024-04-30 18:00:00,7491,1,9
CALL0000460,+919104133140,+919104133140,2024-09-14 22:00:00,8073,1,9
CALL0000461,+918983704927,+918225003835,2024-03-11 11:00:00,6517,1,13
CALL0000462,+918225003835,+918225003835,2024-05-25 00:00:00,5825,0,15
CALL0000463,+918225003835,+918983704927,2024-03-21 02:00:00,8862,1,8
CALL0000464,+918225003835,+918225003835,2024-08-12 08:00:00,10689,1,9
CALL0000465,+918983704927,+918225003835,2024-04-11 07:00:00,6342,1,6
CALL0000466,+918225003835,+918225003835,2024-01-30 18:00:00,5894,1,8
CALL0000467,+918225003835,+918225003835,2024-03-01 20:00:00,2244,1,2
CALL0000468,+918225003835,+918225003835,2024-04-25 14:00:00,9596,1,15
CALL0000469,+918225003835,+918225003835,2024-05-12 18:00:00,8407,1,13
CALL0000470,+918225003835,+918983704927,2024-05-21 20:00:00,5039,0,5
CALL0000471,+918225003835,+918225003835,2024-03-26 19:00:00,1245,1,9
CALL0000472,+918225003835,+918225003835,2024-07-03 20:00:00,10373,1,14
CALL0000473,+918629261381,+918703060622,2024-02-14 03:00:00,9032,1,5
CALL0000474,+918703060622,+918629261381,2024-11-19 19:00:00,344,1,10
CALL0000475,+918629261381,+918783807163,2024-03-10 12:00:00,5232,0,4
CALL0000476,+918783807163,+918629261381,2024-06-16 13:00:00,8543,0,3
CALL0000477,+918783807163,+918629261381,2024-11-06 03:00:00,5111,1,9
CALL0000478,+919750724693,+919750724693,2024-04-26 02:00:00,4279,1,9
CALL0000479,+919750724693,+919750724693,2024-10-24 12:00:00,7706,0,5
CALL0000480,+919750724693,+919750724693,2024-07-04 14:00:00,9823,0,11
CALL0000481,+919402108313,+919750724693,2024-07-15 17:00:00,3399,1,8
CALL0000482,+917874122128,+919750724693,2024-10-23 05:00:00,7025,0,6
CALL0000483,+919750724693,+919750724693,2024-05-27 13:00:00,5601,0,10
CALL0000484,+917874122128,+919750724693,2024-05-07 16:00:00,4487,0,10
CALL0000485,+919750724693,+919750724693,2024-02-06 02:00:00,3468,0,7
CALL0000486,+919750724693,+917874122128,2024-11-22 19:00:00,5914,1,9
CALL0000487,+919750724693,+919750724693,2024-06-23 20:00:00,10177,1,3
CALL0000488,+917874122128,+919750724693,2024-06-30 04:00:00,2683,0,3
CALL0000489,+919750724693,+919750724693,2024-11-08 07:00:00,5701,0,11
CALL0000490,+919750724693,+919750724693,2024-05-16 12:00:00,2263,1,14
CALL0000491,+919750724693,+919750724693,2024-01-02 14:00:00,1479,1,14
CALL0000492,+919402108313,+919750724693,2024-06-20 23:00:00,4494,1,9
CALL0000493,+919750724693,+919750724693,2024-03-02 19:00:00,4816,1,2
CALL0000494,+919750724693,+917874122128,2024-10-19 13:00:00,9094,1,5
CALL0000495,+919402108313,+919750724693,2024-09-13 18:00:00,655,1,8
CALL0000496,+917874122128,+919750724693,2024-10-30 10:00:00,7303,1,12
CALL0000497,+917874122128,+919750724693,2024-05-30 03:00:00,9122,1,7
CALL0000498,+919750724693,+919402108313,2024-01-25 02:00:00,8762,0,5
CALL0000499,+919750724693,+919750724693,2024-06-14 07:00:00,4259,0,7
CALL0000500,+919750724693,+917874122128,2024-01-22 12:00:00,10551,1,10
CALL0000501,+919402108313,+919750724693,2024-02-18 03:00:00,8694,1,13
CALL0000502,+919750724693,+919750724693,2024-05-27 20:00:00,2909,1,7
CALL0000503,+919750724693,+919750724693,2024-10-10 01:00:00,3554,0,6
CALL0000504,+919750724693,+919750724693,2024-12-03 00:00:00,2990,0,15
CALL0000505,+919750724693,+919750724693,2024-09-11 18:00:00,6040,0,4
CALL0000506,+919750724693,+919750724693,2024-06-18 11:00:00,10186,0,9
CALL0000507,+919750724693,+919750724693,2024-09-06 15:00:00,10312,0,2
CALL0000508,+919750724693,+919750724693,2024-11-06 12:00:00,2869,1,4
CALL0000509,+919750724693,+919750724693,2024-02-18 19:00:00,10738,1,4
CALL0000510,+917874122128,+919402108313,2024-01-12 17:00:00,8356,1,8
CALL0000511,+918991765434,+918991765434,2024-08-15 19:00:00,6720,1,3
CALL0000512,+918991765434,+918991765434,2024-03-24 18:00:00,644,1,5
CALL0000513,+918991765434,+918991765434,2024-03-21 08:00:00,3959,0,15
CALL0000514,+918991765434,+918991765434,2024-10-02 19:00:00,4606,1,4
CALL0000515,+918991765434,+918991765434,2024-03-08 07:00:00,346,1,13
CALL0000516,+918991765434,+918991765434,2024-12-05 14:00:00,6271,1,12
CALL0000517,+918991765434,+918991765434,2024-07-13 12:00:00,3811,1,11
CALL0000518,+919193320307,+919193320307,2024-05-27 06:00:00,10080,1,2
CALL0000519,+919193320307,+919193320307,2024-01-22 18:00:00,3031,1,11
CALL0000520,+917720206682,+919193320307,2024-01-03 19:00:00,9865,1,11
CALL0000521,+919193320307,+918195248852,2024-08-01 00:00:00,6172,0,3
CALL0000522,+919193320307,+917720206682,2024-10-14 11:00:00,10669,0,9
CALL0000523,+919193320307,+917720206682,2024-04-24 22:00:00,1064,0,13
CALL0000524,+917720206682,+919193320307,2024-09-08 07:00:00,7058,1,7
CALL0000525,+919193320307,+919193320307,2024-07-10 12:00:00,3315,1,2
CALL0000526,+919193320307,+919193320307,2024-11-21 07:00:00,3099,0,6
CALL0000527,+919193320307,+919193320307,2024-06-16 01:00:00,9409,1,9
CALL0000528,+917720206682,+919193320307,2024-09-27 21:00:00,8139,0,5
CALL0000529,+917720206682,+919193320307,2024-06-06 00:00:00,7594,0,4
CALL0000530,+917720206682,+919193320307,2024-03-14 06:00:00,3368,0,10
CALL0000531,+919885417138,+919885417138,2024-08-06 06:00:00,7330,0,11
CALL0000532,+919885417138,+919885417138,2024-01-24 15:00:00,7063,0,12
CALL0000533,+919885417138,+919885417138,2024-06-23 19:00:00,4070,1,3
CALL0000534,+919885417138,+919885417138,2024-02-26 07:00:00,8392,1,6
CALL0000535,+919885417138,+919885417138,2024-08-18 15:00:00,8415,1,3
CALL0000536,+919885417138,+919885417138,2024-08-30 09:00:00,4068,1,3
CALL0000537,+919885417138,+919885417138,2024-04-01 01:00:00,5246,1,15
CALL0000538,+919885417138,+919885417138,2024-05-26 20:00:00,4436,0,4
CALL0000539,+919885417138,+919885417138,2024-11-03 22:00:00,3744,1,10
CALL0000540,+919885417138,+919885417138,2024-05-18 18:00:00,3120,1,8
CALL0000541,+919885417138,+919885417138,2024-12-24 17:00:00,7575,0,10
CALL0000542,+919885417138,+919885417138,2024-01-09 23:00:00,4869,1,5
CALL0000543,+919885417138,+919885417138,2024-06-18 20:00:00,3485,0,4
CALL0000544,+919885417138,+919885417138,2024-03-04 04:00:00,3830,0,15
CALL0000545,+919885417138,+919885417138,2024-03-20 14:00:00,9705,0,3
CALL0000546,+919885417138,+919885417138,2024-08-09 01:00:00,1970,0,14
CALL0000547,+919885417138,+919885417138,2024-06-20 19:00:00,1039,1,14
CALL0000548,+919173095216,+919173095216,2024-07-13 17:00:00,6821,0,9
CALL0000549,+919173095216,+919173095216,2024-08-09 18:00:00,6377,1,14
CALL0000550,+919173095216,+919173095216,2024-10-29 23:00:00,10290,1,12
CALL0000551,+919173095216,+919173095216,2024-09-21 05:00:00,475,1,11
CALL0000552,+919173095216,+919173095216,2024-02-25 04:00:00,5333,1,14
CALL0000553,+919173095216,+919173095216,2024-12-07 14:00:00,6726,1,9
CALL0000554,+918098828320,+919173095216,2024-09-01 12:00:00,6991,1,8
CALL0000555,+919173095216,+919173095216,2024-07-07 00:00:00,6694,0,14
CALL0000556,+917644327886,+917644327886,2024-08-05 04:00:00,3322,1,5
CALL0000557,+917644327886,+917644327886,2024-03-23 18:00:00,4697,1,8
CALL0000558,+917644327886,+917644327886,2024-01-01 07:00:00,10212,0,3
CALL0000559,+917644327886,+917644327886,2024-04-28 16:00:00,6788,1,9
CALL0000560,+917644327886,+917644327886,2024-09-27 09:00:00,10682,1,9
CALL0000561,+917644327886,+917644327886,2024-09-23 05:00:00,7723,0,8
CALL0000562,+917644327886,+917644327886,2024-11-25 02:00:00,8140,1,6
CALL0000563,+917644327886,+917644327886,2024-03-20 22:00:00,7334,0,6
CALL0000564,+917644327886,+917644327886,2024-01-15 23:00:00,5169,0,6
CALL0000565,+917644327886,+917644327886,2024-11-20 07:00:00,6043,1,8
CALL0000566,+919672176434,+917930234729,2024-08-16 07:00:00,667,1,15
CALL0000567,+919672176434,+919553757833,2024-09-24 02:00:00,1831,1,6
CALL0000568,+919672176434,+919553757833,2024-05-28 08:00:00,4996,0,6
CALL0000569,+919672176434,+919672176434,2024-05-22 07:00:00,3816,0,2
CALL0000570,+917930234729,+919553757833,2024-03-03 12:00:00,9728,0,4
CALL0000571,+919672176434,+919553757833,2024-05-23 18:00:00,4440,1,15
CALL0000572,+919193320307,+919193320307,2024-06-11 00:00:00,2583,0,5
CALL0000573,+919193320307,+919193320307,2024-04-26 16:00:00,2048,1,3
CALL0000574,+919193320307,+919193320307,2024-11-07 12:00:00,5276,1,12
CALL0000575,+919193320307,+919193320307,2024-10-19 10:00:00,8742,0,6
CALL0000576,+919193320307,+919193320307,2024-04-03 19:00:00,6557,1,14
CALL0000577,+919193320307,+919193320307,2024-03-01 09:00:00,2967,0,2
CALL0000578,+919193320307,+919193320307,2024-04-21 02:00:00,8722,0,9
CALL0000579,+919193320307,+919193320307,2024-01-13 05:00:00,1292,1,4
CALL0000580,+919193320307,+919193320307,2024-02-18 10:00:00,8224,1,3
CALL0000581,+919193320307,+919193320307,2024-07-06 10:00:00,9301,0,14
CALL0000582,+919193320307,+919193320307,2024-04-18 16:00:00,2506,0,4
CALL0000583,+919193320307,+919193320307,2024-09-08 22:00:00,7539,0,9
CALL0000584,+919193320307,+919193320307,2024-04-04 12:00:00,10736,1,3
CALL0000585,+919193320307,+919193320307,2024-09-09 23:00:00,7405,0,10
CALL0000586,+919193320307,+919193320307,2024-01-20 15:00:00,7641,0,9
CALL0000587,+919193320307,+919193320307,2024-11-28 13:00:00,772,0,11
CALL0000588,+919193320307,+919193320307,2024-06-19 06:00:00,9647,0,12
CALL0000589,+919193320307,+919193320307,2024-03-28 01:00:00,4410,1,2
CALL0000590,+919193320307,+919193320307,2024-04-10 05:00:00,8334,1,12
CALL0000591,+919193320307,+919193320307,2024-02-28 08:00:00,5297,1,13
CALL0000592,+919177704842,+918910099076,2024-01-16 22:00:00,641,0,8
CALL0000593,+918910099076,+919177704842,2024-01-15 15:00:00,7685,0,10
CALL0000594,+918910099076,+919177704842,2024-11-27 16:00:00,3348,0,7
CALL0000595,+919177704842,+919177704842,2024-02-18 19:00:00,9122,0,7
CALL0000596,+918910099076,+919177704842,2024-01-26 00:00:00,9596,1,6
CALL0000597,+918910099076,+918910099076,2024-08-08 08:00:00,2193,0,10
CALL0000598,+919177704842,+919177704842,2024-09-11 19:00:00,491,1,5
CALL0000599,+919177704842,+919177704842,2024-02-25 02:00:00,4827,0,8
CALL0000600,+919177704842,+919177704842,2024-12-25 21:00:00,7486,0,6
CALL0000601,+918910099076,+918910099076,2024-04-01 07:00:00,7515,1,6
CALL0000602,+919177704842,+919177704842,2024-03-24 12:00:00,1513,0,11
CALL0000603,+918910099076,+919177704842,2024-05-20 05:00:00,2064,0,9
CALL0000604,+919177704842,+919177704842,2024-04-25 05:00:00,767,1,9
CALL0000605,+919177704842,+919177704842,2024-12-17 18:00:00,6341,1,12
CALL0000606,+919177704842,+919177704842,2024-06-19 10:00:00,3579,1,7
CALL0000607,+919615327539,+919615327539,2024-03-26 12:00:00,4491,1,5
CALL0000608,+919615327539,+919615327539,2024-06-22 14:00:00,1331,1,14
CALL0000609,+919615327539,+919615327539,2024-07-26 16:00:00,9279,0,4
CALL0000610,+919615327539,+919615327539,2024-02-07 05:00:00,5418,0,4
CALL0000611,+919615327539,+919615327539,2024-06-22 22:00:00,6630,0,11
CALL0000612,+918112830447,+919615327539,2024-05-05 18:00:00,1305,1,7
CALL0000613,+919402108313,+919402108313,2024-03-13 00:00:00,6031,0,7
CALL0000614,+919402108313,+919402108313,2024-10-21 21:00:00,3855,1,8
CALL0000615,+919402108313,+919402108313,2024-01-04 11:00:00,4801,1,13
CALL0000616,+919402108313,+919846788833,2024-06-01 19:00:00,9764,0,4
CALL0000617,+919846788833,+919402108313,2024-06-04 17:00:00,7269,0,5
CALL0000618,+919402108313,+919846788833,2024-06-19 22:00:00,10342,1,9
CALL0000619,+919402108313,+919402108313,2024-12-07 15:00:00,3256,1,2
CALL0000620,+919402108313,+919402108313,2024-07-20 04:00:00,1610,0,12
CALL0000621,+919402108313,+919402108313,2024-04-14 06:00:00,7697,1,11
CALL0000622,+919402108313,+919402108313,2024-03-20 16:00:00,3027,1,2
CALL0000623,+919402108313,+919402108313,2024-12-03 05:00:00,4239,0,15
CALL0000624,+919402108313,+919402108313,2024-03-31 14:00:00,1045,1,2
CALL0000625,+919402108313,+919402108313,2024-06-25 02:00:00,1286,1,12
CALL0000626,+919402108313,+919402108313,2024-11-13 20:00:00,6312,0,13
CALL0000627,+919846788833,+919402108313,2024-08-19 01:00:00,10253,1,6
CALL0000628,+919402108313,+919402108313,2024-01-06 06:00:00,8788,0,8
CALL0000629,+919402108313,+919402108313,2024-08-01 06:00:00,4162,1,3
CALL0000630,+919402108313,+919402108313,2024-06-02 01:00:00,1025,1,10
CALL0000631,+918784024504,+919378880376,2024-05-17 18:00:00,7560,1,8
CALL0000632,+919895257648,+918784024504,2024-11-04 07:00:00,1177,0,4
CALL0000633,+919895257648,+918755585467,2024-12-24 07:00:00,4021,1,14
CALL0000634,+919378880376,+918784024504,2024-07-20 19:00:00,817,0,6
CALL0000635,+918784024504,+919378880376,2024-08-02 09:00:00,2673,0,3
CALL0000636,+918755585467,+919895257648,2024-12-05 03:00:00,4430,0,4
CALL0000637,+918784024504,+918784024504,2024-06-17 13:00:00,7708,0,15
CALL0000638,+918072947251,+918072947251,2024-05-14 21:00:00,5371,0,6
CALL0000639,+918072947251,+918072947251,2024-04-11 02:00:00,532,1,2
CALL0000640,+918072947251,+918072947251,2024-06-03 03:00:00,4191,1,8
CALL0000641,+918072947251,+918072947251,2024-06-02 17:00:00,3397,0,14
CALL0000642,+918072947251,+918072947251,2024-09-15 13:00:00,3196,0,10
CALL0000643,+918072947251,+918072947251,2024-05-23 07:00:00,6633,0,7
CALL0000644,+918106437183,+918106437183,2024-12-07 23:00:00,8205,1,9
CALL0000645,+918106437183,+917442968259,2024-07-29 10:00:00,9101,1,10
CALL0000646,+918106437183,+917663371354,2024-03-31 11:00:00,1656,0,11
CALL0000647,+917442968259,+917663371354,2024-06-07 21:00:00,9767,0,9
