report_id,victim_id,reported_account_id,reported_phone,complaint_timestamp,complaint_type,amount_lost,jurisdiction_state,jurisdiction_district,ncrb_category_code,evidence_attached
RPT0000176,VIC340257,ACC0000418,+917937326773,2024-01-06 02:00:00,digital_arrest,7374.27,Karnataka,Karnataka_D1,NCRB-DA-01,0
RPT0000177,VIC976747,ACC0000420,+917281369115,2024-09-03 01:00:00,digital_arrest,252.26,Gujarat,Gujarat_D2,NCRB-DA-01,1
RPT0000178,VIC220455,ACC0000424,+917340664983,2024-06-08 23:00:00,investment_scam,192.79,Delhi,Delhi_D3,NCRB-IS-05,0
RPT0000179,VIC725186,ACC0000428,+919075037685,2024-01-10 11:00:00,UPI_fraud,1220.64,Rajasthan,Rajasthan_D3,NCRB-UPI-02,1
RPT0000180,VIC411225,ACC0000431,+918941838722,2024-07-17 20:00:00,investment_scam,203.2,Maharashtra,Maharashtra_D2,NCRB-IS-05,1
RPT0000181,VIC869813,ACC0000438,+919454554839,2024-11-12 01:00:00,phishing,417.97,Andhra Pradesh,AndhraPradesh_D2,NCRB-PH-04,1
RPT0000182,VIC732430,ACC0000438,+919454554839,2024-02-09 20:00:00,counterfeit_currency,264.35,Andhra Pradesh,AndhraPradesh_D2,NCRB-CC-03,1
RPT0000183,VIC804702,ACC0000440,+919844949737,2024-05-04 20:00:00,investment_scam,4244.79,Maharashtra,Maharashtra_D1,NCRB-IS-05,1
RPT0000184,VIC353996,ACC0000440,+919844949737,2024-09-18 23:00:00,UPI_fraud,4345.28,Maharashtra,Maharashtra_D1,NCRB-UPI-02,0
RPT0000185,VIC129971,ACC0000440,+919844949737,2024-01-24 00:00:00,counterfeit_currency,4920.04,Maharashtra,Maharashtra_D1,NCRB-CC-03,1
RPT0000186,VIC995922,ACC0000440,+919844949737,2024-01-24 09:00:00,investment_scam,3020.24,Maharashtra,Maharashtra_D1,NCRB-IS-05,1
RPT0000187,VIC461003,ACC0000440,+919844949737,2024-02-27 19:00:00,digital_arrest,3698.98,Maharashtra,Maharashtra_D1,NCRB-DA-01,0
RPT0000188,VIC669832,ACC0000441,+919191023788,2024-11-28 22:00:00,phishing,873.0,Maharashtra,Maharashtra_D3,NCRB-PH-04,1
RPT0000189,VIC570057,ACC0000444,+917490285872,2024-12-26 23:00:00,phishing,131.63,Karnataka,Karnataka_D1,NCRB-PH-04,1
RPT0000190,VIC124273,ACC0000454,+918469160859,2024-07-13 13:00:00,counterfeit_currency,1386.28,Rajasthan,Rajasthan_D3,NCRB-CC-03,0
RPT0000191,VIC840337,ACC0000454,+918469160859,2024-08-17 08:00:00,UPI_fraud,1221.28,Rajasthan,Rajasthan_D3,NCRB-UPI-02,1
RPT0000192,VIC658342,ACC0000454,+918469160859,2024-07-17 16:00:00,phishing,872.01,Rajasthan,Rajasthan_D3,NCRB-PH-04,1
RPT0000193,VIC703711,ACC0000454,+918469160859,2024-10-24 17:00:00,counterfeit_currency,1865.99,Rajasthan,Rajasthan_D3,NCRB-CC-03,1
RPT0000194,VIC853243,ACC0000456,+918050106367,2024-03-25 06:00:00,counterfeit_currency,130.18,Delhi,Delhi_D3,NCRB-CC-03,1
RPT0000195,VIC867799,ACC0000458,+919209178623,2024-03-12 17:00:00,digital_arrest,1314.74,Tamil Nadu,TamilNadu_D1,NCRB-DA-01,0
RPT0000196,VIC484101,ACC0000459,+918189174008,2024-01-08 07:00:00,UPI_fraud,122.84,Maharashtra,Maharashtra_D1,NCRB-UPI-02,1
RPT0000197,VIC707641,ACC0000462,+917328743119,2024-06-10 03:00:00,investment_scam,385.78,Telangana,Telangana_D3,NCRB-IS-05,0
RPT0000198,VIC573278,ACC0000462,+917328743119,2024-08-19 18:00:00,UPI_fraud,409.37,Telangana,Telangana_D3,NCRB-UPI-02,1
RPT0000199,VIC839611,ACC0000462,+917328743119,2024-06-19 12:00:00,digital_arrest,212.64,Telangana,Telangana_D3,NCRB-DA-01,1
RPT0000200,VIC628673,ACC0000463,+917558720026,2024-02-16 14:00:00,investment_scam,286.18,Gujarat,Gujarat_D1,NCRB-IS-05,1
RPT0000201,VIC206488,ACC0000464,+919565861723,2024-01-15 01:00:00,phishing,735.49,Delhi,Delhi_D2,NCRB-PH-04,0
RPT0000202,VIC904157,ACC0000465,+919854317613,2024-07-16 09:00:00,phishing,4715.48,West Bengal,WestBengal_D3,NCRB-PH-04,1
RPT0000203,VIC217159,ACC0000465,+919854317613,2024-06-30 06:00:00,phishing,10043.42,West Bengal,WestBengal_D3,NCRB-PH-04,1
RPT0000204,VIC509588,ACC0000465,+919854317613,2024-08-25 23:00:00,digital_arrest,8502.7,West Bengal,WestBengal_D3,NCRB-DA-01,1
RPT0000205,VIC384392,ACC0000465,+919854317613,2024-03-17 05:00:00,counterfeit_currency,4317.62,West Bengal,WestBengal_D3,NCRB-CC-03,1
RPT0000206,VIC506255,ACC0000467,+917897811467,2024-07-26 06:00:00,UPI_fraud,927.32,Karnataka,Karnataka_D1,NCRB-UPI-02,1
RPT0000207,VIC210440,ACC0000468,+919301010058,2024-10-16 03:00:00,digital_arrest,164.06,Rajasthan,Rajasthan_D2,NCRB-DA-01,1
RPT0000208,VIC534209,ACC0000473,+918161138654,2024-12-03 05:00:00,phishing,474.27,Maharashtra,Maharashtra_D1,NCRB-PH-04,1
RPT0000209,VIC904954,ACC0000481,+918128549341,2024-12-15 00:00:00,phishing,197.51,Telangana,Telangana_D3,NCRB-PH-04,0
RPT0000210,VIC538992,ACC0000482,+919265594419,2024-04-08 01:00:00,UPI_fraud,1734.94,Gujarat,Gujarat_D2,NCRB-UPI-02,1
RPT0000211,VIC206981,ACC0000492,+917716666139,2024-04-05 03:00:00,investment_scam,957.51,Telangana,Telangana_D3,NCRB-IS-05,1
RPT0000212,VIC870659,ACC0000494,+917435383765,2024-04-15 13:00:00,phishing,885.85,Uttar Pradesh,UttarPradesh_D2,NCRB-PH-04,1
RPT0000213,VIC373060,ACC0000500,+919735984404,2024-12-10 08:00:00,investment_scam,284.45,West Bengal,WestBengal_D3,NCRB-IS-05,1
RPT0000214,VIC945319,ACC0000501,+919570545185,2024-12-05 03:00:00,phishing,3109.75,Gujarat,Gujarat_D1,NCRB-PH-04,1
RPT0000215,VIC263085,ACC0000501,+919570545185,2024-07-08 15:00:00,digital_arrest,3919.87,Gujarat,Gujarat_D1,NCRB-DA-01,1
RPT0000216,VIC786841,ACC0000503,+919336975682,2024-09-07 01:00:00,phishing,411.48,Karnataka,Karnataka_D1,NCRB-PH-04,0
RPT0000217,VIC862443,ACC0000506,+917015020677,2024-08-12 06:00:00,investment_scam,1679.18,Uttar Pradesh,UttarPradesh_D1,NCRB-IS-05,1
RPT0000218,VIC238037,ACC0000508,+917634654060,2024-01-03 02:00:00,UPI_fraud,92.32,Andhra Pradesh,AndhraPradesh_D2,NCRB-UPI-02,0
RPT0000219,VIC138398,ACC0000519,+919322209573,2024-10-28 19:00:00,UPI_fraud,183.11,West Bengal,WestBengal_D2,NCRB-UPI-02,1
RPT0000220,VIC953778,ACC0000519,+919322209573,2024-01-27 12:00:00,phishing,131.96,West Bengal,WestBengal_D2,NCRB-PH-04,1
RPT0000221,VIC830066,ACC0000523,+917737774491,2024-12-16 22:00:00,phishing,46.41,West Bengal,WestBengal_D2,NCRB-PH-04,1
RPT0000222,VIC911717,ACC0000527,+918991765434,2024-11-08 05:00:00,phishing,6653.39,Tamil Nadu,TamilNadu_D1,NCRB-PH-04,1
RPT0000223,VIC324600,ACC0000527,+918991765434,2024-03-09 11:00:00,investment_scam,6012.43,Tamil Nadu,TamilNadu_D1,NCRB-IS-05,1
RPT0000224,VIC823031,ACC0000528,+919356568586,2024-12-26 06:00:00,UPI_fraud,251.25,Karnataka,Karnataka_D1,NCRB-UPI-02,1
RPT0000225,VIC554273,ACC0000528,+919356568586,2024-06-05 20:00:00,phishing,236.61,Karnataka,Karnataka_D1,NCRB-PH-04,0
RPT0000226,VIC216317,ACC0000528,+919356568586,2024-06-11 12:00:00,phishing,198.38,Karnataka,Karnataka_D1,NCRB-PH-04,0
RPT0000227,VIC562333,ACC0000534,+918952591314,2024-02-03 08:00:00,investment_scam,759.72,Delhi,Delhi_D1,NCRB-IS-05,1
RPT0000228,VIC437175,ACC0000534,+918952591314,2024-05-08 10:00:00,phishing,1411.97,Delhi,Delhi_D1,NCRB-PH-04,1
RPT0000229,VIC126121,ACC0000541,+917079451219,2024-11-09 23:00:00,phishing,1601.6,West Bengal,WestBengal_D3,NCRB-PH-04,1
RPT0000230,VIC788194,ACC0000541,+917079451219,2024-10-07 05:00:00,UPI_fraud,1883.24,West Bengal,WestBengal_D3,NCRB-UPI-02,1
RPT0000231,VIC298249,ACC0000542,+918850485523,2024-01-13 19:00:00,UPI_fraud,196.85,Telangana,Telangana_D3,NCRB-UPI-02,1
RPT0000232,VIC313542,ACC0000544,+918504127096,2024-10-25 11:00:00,digital_arrest,132.4,Telangana,Telangana_D2,NCRB-DA-01,0
RPT0000233,VIC938249,ACC0000552,+918002183976,2024-01-04 12:00:00,UPI_fraud,156.53,Rajasthan,Rajasthan_D3,NCRB-UPI-02,0
RPT0000234,VIC881085,ACC0000552,+918002183976,2024-11-28 02:00:00,investment_scam,173.66,Rajasthan,Rajasthan_D3,NCRB-IS-05,1
RPT0000235,VIC555333,ACC0000555,+917215505097,2024-05-07 20:00:00,UPI_fraud,165.07,Rajasthan,Rajasthan_D3,NCRB-UPI-02,0
RPT0000236,VIC579776,ACC0000556,+917644488851,2024-04-03 15:00:00,UPI_fraud,372.34,Tamil Nadu,TamilNadu_D3,NCRB-UPI-02,1
RPT0000237,VIC592325,ACC0000561,+918769715864,2024-12-02 01:00:00,counterfeit_currency,320.82,Gujarat,Gujarat_D2,NCRB-CC-03,1
RPT0000238,VIC858614,ACC0000570,+917289815249,2024-02-05 15:00:00,digital_arrest,69.34,Karnataka,Karnataka_D2,NCRB-DA-01,1
RPT0000239,VIC388342,ACC0000570,+917289815249,2024-02-07 23:00:00,digital_arrest,165.71,Karnataka,Karnataka_D2,NCRB-DA-01,1
RPT0000240,VIC370025,ACC0000571,+919622842657,2024-03-22 02:00:00,UPI_fraud,190.05,Delhi,Delhi_D3,NCRB-UPI-02,0
RPT0000241,VIC420746,ACC0000572,+919432066490,2024-11-17 05:00:00,UPI_fraud,80.81,Andhra Pradesh,AndhraPradesh_D2,NCRB-UPI-02,0
RPT0000242,VIC685416,ACC0000576,+919933920344,2024-07-02 00:00:00,UPI_fraud,2225.5,West Bengal,WestBengal_D2,NCRB-UPI-02,1
RPT0000243,VIC526863,ACC0000576,+919933920344,2024-07-14 04:00:00,UPI_fraud,2225.75,West Bengal,WestBengal_D2,NCRB-UPI-02,1
RPT0000244,VIC955477,ACC0000576,+919933920344,2024-10-29 17:00:00,investment_scam,2041.05,West Bengal,WestBengal_D2,NCRB-IS-05,1
RPT0000245,VIC580652,ACC0000579,+919694735085,2024-09-19 00:00:00,phishing,226.04,Delhi,Delhi_D3,NCRB-PH-04,1
RPT0000246,VIC200285,ACC0000591,+917739477329,2024-05-04 19:00:00,phishing,350.12,Maharashtra,Maharashtra_D2,NCRB-PH-04,1
RPT0000247,VIC955344,ACC0000592,+919800364738,2024-01-04 06:00:00,investment_scam,70.91,Telangana,Telangana_D3,NCRB-IS-05,1
RPT0000248,VIC788857,ACC0000607,+917673339000,2024-09-18 12:00:00,digital_arrest,242.63,Uttar Pradesh,UttarPradesh_D3,NCRB-DA-01,1
RPT0000249,VIC519355,ACC0000612,+919684081999,2024-01-24 21:00:00,phishing,118.77,Andhra Pradesh,AndhraPradesh_D1,NCRB-PH-04,1
RPT0000250,VIC444607,ACC0000620,+917500307923,2024-03-31 16:00:00,digital_arrest,9863.94,Gujarat,Gujarat_D1,NCRB-DA-01,0
RPT0000251,VIC344947,ACC0000620,+917500307923,2024-10-25 17:00:00,UPI_fraud,9941.71,Gujarat,Gujarat_D1,NCRB-UPI-02,1
RPT0000252,VIC288348,ACC0000620,+917500307923,2024-08-04 06:00:00,investment_scam,6165.26,Gujarat,Gujarat_D1,NCRB-IS-05,0
RPT0000253,VIC396967,ACC0000620,+917500307923,2024-05-25 23:00:00,UPI_fraud,9137.16,Gujarat,Gujarat_D1,NCRB-UPI-02,0
RPT0000254,VIC185989,ACC0000624,+917155946646,2024-01-20 13:00:00,counterfeit_currency,321.11,Tamil Nadu,TamilNadu_D1,NCRB-CC-03,1
RPT0000255,VIC479867,ACC0000626,+917401748456,2024-08-15 14:00:00,phishing,2818.27,Karnataka,Karnataka_D1,NCRB-PH-04,1
RPT0000256,VIC470380,ACC0000634,+919368959966,2024-02-04 16:00:00,UPI_fraud,1682.23,Delhi,Delhi_D3,NCRB-UPI-02,0
RPT0000257,VIC515283,ACC0000635,+919999409081,2024-03-10 13:00:00,phishing,103.14,Maharashtra,Maharashtra_D3,NCRB-PH-04,1
RPT0000258,VIC457630,ACC0000644,+918442962527,2024-10-08 13:00:00,UPI_fraud,1687.91,Karnataka,Karnataka_D3,NCRB-UPI-02,1
RPT0000259,VIC257335,ACC0000644,+918442962527,2024-01-04 16:00:00,counterfeit_currency,1810.82,Karnataka,Karnataka_D3,NCRB-CC-03,1
RPT0000260,VIC411852,ACC0000644,+918442962527,2024-11-30 06:00:00,phishing,2467.22,Karnataka,Karnataka_D3,NCRB-PH-04,1
RPT0000261,VIC895213,ACC0000646,+919072462871,2024-08-05 02:00:00,UPI_fraud,654.74,Rajasthan,Rajasthan_D1,NCRB-UPI-02,1
RPT0000262,VIC206483,ACC0000650,+917819976460,2024-05-07 16:00:00,UPI_fraud,162.58,Delhi,Delhi_D1,NCRB-UPI-02,1
RPT0000263,VIC853212,ACC0000650,+917819976460,2024-08-06 10:00:00,counterfeit_currency,215.57,Delhi,Delhi_D1,NCRB-CC-03,1
RPT0000264,VIC708697,ACC0000650,+917819976460,2024-09-07 12:00:00,counterfeit_currency,269.57,Delhi,Delhi_D1,NCRB-CC-03,1
RPT0000265,VIC774624,ACC0000656,+918796346394,2024-12-26 09:00:00,UPI_fraud,68.44,Maharashtra,Maharashtra_D1,NCRB-UPI-02,1
RPT0000266,VIC728484,ACC0000659,+918992695342,2024-01-23 01:00:00,digital_arrest,164.69,Telangana,Telangana_D1,NCRB-DA-01,0
RPT0000267,VIC922911,ACC0000661,+919132521232,2024-11-20 14:00:00,digital_arrest,5082.61,Karnataka,Karnataka_D3,NCRB-DA-01,1
RPT0000268,VIC279686,ACC0000661,+919132521232,2024-01-29 02:00:00,counterfeit_currency,5727.61,Karnataka,Karnataka_D3,NCRB-CC-03,0
RPT0000269,VIC684115,ACC0000661,+919132521232,2024-01-03 05:00:00,digital_arrest,6513.86,Karnataka,Karnataka_D3,NCRB-DA-01,1
RPT0000270,VIC581164,ACC0000661,+919132521232,2024-05-03 04:00:00,UPI_fraud,4725.11,Karnataka,Karnataka_D3,NCRB-UPI-02,1
RPT0000271,VIC516164,ACC0000664,+919758014925,2024-09-23 19:00:00,phishing,1967.3,Uttar Pradesh,UttarPradesh_D3,NCRB-PH-04,1
RPT0000272,VIC147050,ACC0000664,+919758014925,2024-09-20 00:00:00,UPI_fraud,1538.72,Uttar Pradesh,UttarPradesh_D3,NCRB-UPI-02,1
RPT0000273,VIC148281,ACC0000665,+919807245322,2024-04-03 18:00:00,digital_arrest,1691.4,Maharashtra,Maharashtra_D2,NCRB-DA-01,1
RPT0000274,VIC411373,ACC0000665,+919807245322,2024-12-28 13:00:00,counterfeit_currency,1351.89,Maharashtra,Maharashtra_D2,NCRB-CC-03,1
RPT0000275,VIC690283,ACC0000667,+917988087012,2024-12-12 03:00:00,counterfeit_currency,206.43,Uttar Pradesh,UttarPradesh_D3,NCRB-CC-03,1
RPT0000276,VIC516949,ACC0000667,+917988087012,2024-05-19 00:00:00,counterfeit_currency,163.77,Uttar Pradesh,UttarPradesh_D3,NCRB-CC-03,0
RPT0000277,VIC443050,ACC0000669,+919050729942,2024-04-09 19:00:00,counterfeit_currency,94.76,Uttar Pradesh,UttarPradesh_D3,NCRB-CC-03,1
RPT0000278,VIC664650,ACC0000669,+919050729942,2024-11-14 23:00:00,investment_scam,165.17,Uttar Pradesh,UttarPradesh_D3,NCRB-IS-05,1
RPT0000279,VIC867437,ACC0000678,+918478671420,2024-06-18 22:00:00,counterfeit_currency,265.66,Tamil Nadu,TamilNadu_D1,NCRB-CC-03,1
RPT0000280,VIC744197,ACC0000679,+919630473443,2024-07-02 08:00:00,digital_arrest,491.26,West Bengal,WestBengal_D3,NCRB-DA-01,1
RPT0000281,VIC126657,ACC0000679,+919630473443,2024-07-26 12:00:00,investment_scam,281.2,West Bengal,WestBengal_D3,NCRB-IS-05,0
RPT0000282,VIC681063,ACC0000681,+917940743144,2024-06-26 08:00:00,UPI_fraud,191.44,Andhra Pradesh,AndhraPradesh_D3,NCRB-UPI-02,1
RPT0000283,VIC785445,ACC0000684,+917503593584,2024-09-25 17:00:00,digital_arrest,272.8,Telangana,Telangana_D1,NCRB-DA-01,0
RPT0000284,VIC118478,ACC0000689,+918225003835,2024-11-22 08:00:00,investment_scam,290.31,Andhra Pradesh,AndhraPradesh_D2,NCRB-IS-05,1
RPT0000285,VIC320163,ACC0000689,+918225003835,2024-08-30 08:00:00,investment_scam,371.87,Andhra Pradesh,AndhraPradesh_D2,NCRB-IS-05,1
RPT0000286,VIC256705,ACC0000695,+917464929622,2024-07-28 21:00:00,investment_scam,97.01,Maharashtra,Maharashtra_D1,NCRB-IS-05,1
RPT0000287,VIC284587,ACC0000698,+919533029021,2024-09-19 23:00:00,counterfeit_currency,65.81,Delhi,Delhi_D1,NCRB-CC-03,1
RPT0000288,VIC644401,ACC0000698,+919533029021,2024-02-29 14:00:00,counterfeit_currency,96.62,Delhi,Delhi_D1,NCRB-CC-03,1
RPT0000289,VIC279234,ACC0000699,+919263671921,2024-04-12 02:00:00,digital_arrest,534.35,Uttar Pradesh,UttarPradesh_D2,NCRB-DA-01,1
RPT0000290,VIC245889,ACC0000708,+917416308165,2024-07-05 09:00:00,phishing,3148.91,Andhra Pradesh,AndhraPradesh_D3,NCRB-PH-04,1
RPT0000291,VIC477695,ACC0000709,+917000431176,2024-09-14 02:00:00,investment_scam,190.44,Uttar Pradesh,UttarPradesh_D2,NCRB-IS-05,1
RPT0000292,VIC853742,ACC0000709,+917000431176,2024-04-29 16:00:00,UPI_fraud,145.52,Uttar Pradesh,UttarPradesh_D2,NCRB-UPI-02,1
RPT0000293,VIC217797,ACC0000711,+918401492583,2024-01-24 20:00:00,UPI_fraud,460.32,Andhra Pradesh,AndhraPradesh_D1,NCRB-UPI-02,0
RPT0000294,VIC322150,ACC0000713,+917112783506,2024-11-22 18:00:00,UPI_fraud,360.67,Tamil Nadu,TamilNadu_D2,NCRB-UPI-02,0
RPT0000295,VIC112922,ACC0000716,+919953973847,2024-11-02 21:00:00,UPI_fraud,256.51,West Bengal,WestBengal_D3,NCRB-UPI-02,1
RPT0000296,VIC288057,ACC0000724,+919936245269,2024-09-10 18:00:00,investment_scam,223.58,Gujarat,Gujarat_D2,NCRB-IS-05,0
RPT0000297,VIC630463,ACC0000725,+918089893251,2024-09-03 12:00:00,phishing,719.66,Delhi,Delhi_D2,NCRB-PH-04,0
RPT0000298,VIC263080,ACC0000725,+918089893251,2024-07-27 07:00:00,investment_scam,568.86,Delhi,Delhi_D2,NCRB-IS-05,1
RPT0000299,VIC690343,ACC0000739,+918299452536,2024-03-01 01:00:00,UPI_fraud,773.89,Tamil Nadu,TamilNadu_D2,NCRB-UPI-02,1
RPT0000300,VIC987653,ACC0000739,+918299452536,2024-12-24 02:00:00,phishing,329.52,Tamil Nadu,TamilNadu_D2,NCRB-PH-04,1
RPT0000301,VIC260784,ACC0000739,+918299452536,2024-03-11 05:00:00,counterfeit_currency,545.85,Tamil Nadu,TamilNadu_D2,NCRB-CC-03,0
RPT0000302,VIC695189,ACC0000742,+918398984354,2024-10-29 21:00:00,phishing,449.12,Karnataka,Karnataka_D2,NCRB-PH-04,1
RPT0000303,VIC619664,ACC0000748,+918792488379,2024-12-14 12:00:00,digital_arrest,1602.83,Delhi,Delhi_D3,NCRB-DA-01,1
RPT0000304,VIC309959,ACC0000751,+917825396694,2024-05-09 19:00:00,UPI_fraud,119.35,Maharashtra,Maharashtra_D3,NCRB-UPI-02,1
RPT0000305,VIC618358,ACC0000755,+917818097442,2024-04-17 05:00:00,digital_arrest,101.86,Maharashtra,Maharashtra_D1,NCRB-DA-01,0
RPT0000306,VIC878030,ACC0000755,+917818097442,2024-12-15 01:00:00,phishing,215.75,Maharashtra,Maharashtra_D1,NCRB-PH-04,1
RPT0000307,VIC362640,ACC0000755,+917818097442,2024-06-29 23:00:00,counterfeit_currency,85.88,Maharashtra,Maharashtra_D1,NCRB-CC-03,1
RPT0000308,VIC955538,ACC0000760,+918999529600,2024-01-26 20:00:00,investment_scam,134.44,Andhra Pradesh,AndhraPradesh_D1,NCRB-IS-05,1
RPT0000309,VIC346097,ACC0000769,+919984283854,2024-03-29 14:00:00,investment_scam,166.06,Karnataka,Karnataka_D2,NCRB-IS-05,0
RPT0000310,VIC634766,ACC0000769,+919984283854,2024-05-16 00:00:00,phishing,302.82,Karnataka,Karnataka_D2,NCRB-PH-04,1
RPT0000311,VIC259367,ACC0000769,+919984283854,2024-05-29 17:00:00,phishing,268.39,Karnataka,Karnataka_D2,NCRB-PH-04,0
RPT0000312,VIC577835,ACC0000770,+919311148740,2024-01-13 05:00:00,digital_arrest,93.81,Andhra Pradesh,AndhraPradesh_D2,NCRB-DA-01,1
RPT0000313,VIC906071,ACC0000775,+917972153549,2024-09-07 08:00:00,digital_arrest,131.29,Andhra Pradesh,AndhraPradesh_D1,NCRB-DA-01,1
RPT0000314,VIC629382,ACC0000781,+917274037735,2024-08-03 15:00:00,investment_scam,101.21,Gujarat,Gujarat_D3,NCRB-IS-05,1
RPT0000315,VIC661568,ACC0000783,+919975304648,2024-04-18 17:00:00,digital_arrest,567.86,Uttar Pradesh,UttarPradesh_D3,NCRB-DA-01,1
RPT0000316,VIC838617,ACC0000783,+919975304648,2024-08-19 21:00:00,digital_arrest,717.42,Uttar Pradesh,UttarPradesh_D3,NCRB-DA-01,1
RPT0000317,VIC304147,ACC0000784,+917637357708,2024-04-06 16:00:00,counterfeit_currency,101.65,Karnataka,Karnataka_D1,NCRB-CC-03,1
RPT0000318,VIC828938,ACC0000786,+918703060622,2024-12-29 07:00:00,digital_arrest,700.83,Rajasthan,Rajasthan_D1,NCRB-DA-01,1
RPT0000319,VIC519750,ACC0000788,+918526299806,2024-10-12 06:00:00,phishing,3802.23,Tamil Nadu,TamilNadu_D1,NCRB-PH-04,0
RPT0000320,VIC328871,ACC0000792,+917954160131,2024-11-14 03:00:00,digital_arrest,204.65,Delhi,Delhi_D1,NCRB-DA-01,1
RPT0000321,VIC394111,ACC0000794,+917264597200,2024-04-09 16:00:00,counterfeit_currency,3255.26,Telangana,Telangana_D3,NCRB-CC-03,1
RPT0000322,VIC575091,ACC0000798,+918837837407,2024-08-19 19:00:00,investment_scam,427.18,Delhi,Delhi_D2,NCRB-IS-05,1
RPT0000323,VIC182586,ACC0000801,+918904554533,2024-04-23 10:00:00,investment_scam,431.1,Gujarat,Gujarat_D2,NCRB-IS-05,1
RPT0000324,VIC245777,ACC0000804,+919037523442,2024-02-19 07:00:00,digital_arrest,1324.93,Telangana,Telangana_D3,NCRB-DA-01,1
RPT0000325,VIC298911,ACC0000804,+919037523442,2024-02-18 23:00:00,digital_arrest,992.94,Telangana,Telangana_D3,NCRB-DA-01,0
RPT0000326,VIC701342,ACC0000804,+919037523442,2024-12-16 06:00:00,digital_arrest,982.16,Telangana,Telangana_D3,NCRB-DA-01,1
RPT0000327,VIC905769,ACC0000807,+917304098917,2024-03-06 23:00:00,UPI_fraud,1458.87,West Bengal,WestBengal_D1,NCRB-UPI-02,0
RPT0000328,VIC436708,ACC0000807,+917304098917,2024-10-10 08:00:00,digital_arrest,1139.35,West Bengal,WestBengal_D1,NCRB-DA-01,1
RPT0000329,VIC501206,ACC0000816,+919661903029,2024-01-30 22:00:00,investment_scam,42.91,Delhi,Delhi_D2,NCRB-IS-05,1
RPT0000330,VIC828032,ACC0000824,+919437357194,2024-03-03 08:00:00,counterfeit_currency,434.48,Tamil Nadu,TamilNadu_D1,NCRB-CC-03,0
RPT0000331,VIC224114,ACC0000826,+918183662739,2024-12-13 14:00:00,UPI_fraud,3930.93,Rajasthan,Rajasthan_D3,NCRB-UPI-02,1
RPT0000332,VIC921411,ACC0000827,+918939040463,2024-10-15 16:00:00,digital_arrest,623.51,Karnataka,Karnataka_D2,NCRB-DA-01,1
RPT0000333,VIC885447,ACC0000828,+917726231716,2024-07-24 04:00:00,counterfeit_currency,2218.47,Karnataka,Karnataka_D3,NCRB-CC-03,1
RPT0000334,VIC390349,ACC0000834,+919367886994,2024-04-01 10:00:00,UPI_fraud,185.57,Uttar Pradesh,UttarPradesh_D3,NCRB-UPI-02,1
RPT0000335,VIC482339,ACC0000849,+917812997717,2024-01-13 03:00:00,UPI_fraud,2928.22,Delhi,Delhi_D2,NCRB-UPI-02,0
RPT0000336,VIC458606,ACC0000849,+917812997717,2024-12-08 18:00:00,investment_scam,1811.69,Delhi,Delhi_D2,NCRB-IS-05,1
RPT0000337,VIC602757,ACC0000850,+917639930799,2024-07-16 20:00:00,investment_scam,763.14,Telangana,Telangana_D3,NCRB-IS-05,1
RPT0000338,VIC284838,ACC0000850,+917639930799,2024-04-04 03:00:00,phishing,772.31,Telangana,Telangana_D3,NCRB-PH-04,1
RPT0000339,VIC136182,ACC0000852,+917125447939,2024-06-06 12:00:00,UPI_fraud,1375.68,Gujarat,Gujarat_D2,NCRB-UPI-02,1
RPT0000340,VIC681335,ACC0000852,+917125447939,2024-04-25 18:00:00,UPI_fraud,1238.05,Gujarat,Gujarat_D2,NCRB-UPI-02,1
RPT0000341,VIC758822,ACC0000852,+917125447939,2024-03-20 13:00:00,counterfeit_currency,914.65,Gujarat,Gujarat_D2,NCRB-CC-03,1
RPT0000342,VIC537921,ACC0000852,+917125447939,2024-07-04 04:00:00,UPI_fraud,1092.03,Gujarat,Gujarat_D2,NCRB-UPI-02,0
RPT0000343,VIC716389,ACC0000852,+917125447939,2024-11-03 16:00:00,phishing,2165.82,Gujarat,Gujarat_D2,NCRB-PH-04,1
RPT0000344,VIC263603,ACC0000859,+917585655784,2024-04-09 20:00:00,investment_scam,372.39,Delhi,Delhi_D3,NCRB-IS-05,1
RPT0000345,VIC237488,ACC0000861,+919493292058,2024-05-07 17:00:00,counterfeit_currency,1712.92,Andhra Pradesh,AndhraPradesh_D2,NCRB-CC-03,0
RPT0000346,VIC277475,ACC0000862,+918211520763,2024-03-26 22:00:00,UPI_fraud,9211.15,Tamil Nadu,TamilNadu_D2,NCRB-UPI-02,1
RPT0000347,VIC267566,ACC0000865,+918889849708,2024-04-04 09:00:00,counterfeit_currency,284.22,Tamil Nadu,TamilNadu_D2,NCRB-CC-03,0
RPT0000348,VIC126848,ACC0000869,+917459800041,2024-11-11 22:00:00,digital_arrest,950.05,Rajasthan,Rajasthan_D2,NCRB-DA-01,1
RPT0000349,VIC321471,ACC0000871,+917658958961,2024-09-23 12:00:00,phishing,121.53,Karnataka,Karnataka_D1,NCRB-PH-04,1
RPT0000350,VIC456822,ACC0000877,+917498829000,2024-08-07 02:00:00,investment_scam,210.95,Gujarat,Gujarat_D2,NCRB-IS-05,1
RPT0000351,VIC117333,ACC0000877,+917498829000,2024-11-11 04:00:00,investment_scam,165.35,Gujarat,Gujarat_D2,NCRB-IS-05,1
RPT0000352,VIC909168,ACC0000882,+919965140282,2024-06-21 06:00:00,investment_scam,144.38,Telangana,Telangana_D2,NCRB-IS-05,0
